,ID,ds,y
1691,Кура|филе грудки|ЮФО,2023-08-21,270.0
1692,Свинина|корейка|Москва,2023-08-21,330.94
1693,Свинина|корейка|ПФО,2023-08-21,330.77
1694,Свинина|корейка|СЗФО,2023-08-21,345.83
1695,Свинина|корейка|СФО,2023-08-21,317.06
1696,Свинина|корейка|Санкт-Петербург,2023-08-21,338.81
1697,Свинина|корейка|УФО,2023-08-21,320.5
1698,Свинина|корейка|ЦФО,2023-08-21,327.07
1699,Свинина|корейка|ЮФО,2023-08-21,355.0
1700,Свинина|лопатка|Москва,2023-08-21,318.54
1701,Свинина|лопатка|ПФО,2023-08-21,287.01
1702,Свинина|лопатка|СЗФО,2023-08-21,318.25
1703,Свинина|лопатка|СФО,2023-08-21,307.15
1704,Свинина|лопатка|Санкт-Петербург,2023-08-21,313.62
1705,Свинина|лопатка|УФО,2023-08-21,327.33
1706,Свинина|лопатка|ЦФО,2023-08-21,295.82
1707,Свинина|лопатка|ЮФО,2023-08-21,393.75
1708,Свинина|окорок|Москва,2023-08-21,334.15
1709,Свинина|окорок|ПФО,2023-08-21,319.72
1710,Свинина|окорок|СЗФО,2023-08-21,324.6
1711,Свинина|окорок|СФО,2023-08-21,311.95
1712,Свинина|окорок|Санкт-Петербург,2023-08-21,332.77
1713,Свинина|окорок|УФО,2023-08-21,358.79
1714,Свинина|окорок|ЦФО,2023-08-21,306.68
1715,Свинина|окорок|ЮФО,2023-08-21,516.0
1716,Свинина|полутуши|Москва,2023-08-21,217.49
1717,Свинина|полутуши|ПФО,2023-08-21,198.27
1718,Свинина|полутуши|СЗФО,2023-08-21,221.25
1719,Свинина|полутуши|СФО,2023-08-21,219.08
1720,Свинина|полутуши|Санкт-Петербург,2023-08-21,224.7
1721,Свинина|полутуши|УФО,2023-08-21,220.0
1722,Свинина|полутуши|ЦФО,2023-08-21,193.69
1723,Свинина|полутуши|ЮФО,2023-08-21,188.12
1724,Свинина|ребро|Москва,2023-08-21,213.89
1725,Свинина|ребро|ПФО,2023-08-21,171.09
1726,Свинина|ребро|СЗФО,2023-08-21,169.83
1727,Свинина|ребро|СФО,2023-08-21,231.64
1728,Свинина|ребро|Санкт-Петербург,2023-08-21,196.34
1729,Свинина|ребро|УФО,2023-08-21,219.64
1730,Свинина|ребро|ЦФО,2023-08-21,172.06
1731,Свинина|ребро|ЮФО,2023-08-21,200.0
1732,Свинина|шея|Москва,2023-08-21,474.21
1733,Свинина|шея|ПФО,2023-08-21,422.28
1734,Свинина|шея|СЗФО,2023-08-21,490.83
1735,Свинина|шея|СФО,2023-08-21,458.52
1736,Свинина|шея|Санкт-Петербург,2023-08-21,501.12
1737,Свинина|шея|УФО,2023-08-21,515.64
1738,Свинина|шея|ЦФО,2023-08-21,467.56
1739,Свинина|шея|ЮФО,2023-08-21,495.0
1740,Говядина|вырезка|ВСЕ,2023-08-21,1257.29
1741,Говядина|грудинка|ВСЕ,2023-08-21,450.48
1742,Говядина|лопатка|ВСЕ,2023-08-21,481.22
1743,Говядина|полутуши|ВСЕ,2023-08-21,339.0
1744,Кура|бедро|ВСЕ,2023-08-21,228.3
1745,Кура|голень|ВСЕ,2023-08-21,214.2
1746,Кура|тушка|ВСЕ,2023-08-21,217.02
1747,Кура|филе бедра|ВСЕ,2023-08-21,364.08
1748,Кура|филе грудки|ВСЕ,2023-08-21,346.45
1749,Свинина|корейка|ВСЕ,2023-08-21,332.74
1750,Свинина|лопатка|ВСЕ,2023-08-21,322.01
1751,Свинина|окорок|ВСЕ,2023-08-21,350.59
1752,Свинина|полутуши|ВСЕ,2023-08-21,211.94
1753,Свинина|ребро|ВСЕ,2023-08-21,206.34
1754,Свинина|шея|ВСЕ,2023-08-21,490.88
1755,Говядина|вырезка|Москва,2023-08-28,1260.43
1756,Говядина|вырезка|ПФО,2023-08-28,1081.57
1757,Говядина|вырезка|СЗФО,2023-08-28,950.0
1758,Говядина|вырезка|СФО,2023-08-28,998.81
1759,Говядина|вырезка|Санкт-Петербург,2023-08-28,1217.83
1760,Говядина|вырезка|УФО,2023-08-28,1204.6
1761,Говядина|вырезка|ЦФО,2023-08-28,1099.29
1762,Говядина|вырезка|ЮФО,2023-08-28,1126.25
1763,Говядина|грудинка|Москва,2023-08-28,460.04
1764,Говядина|грудинка|ПФО,2023-08-28,394.83
1765,Говядина|грудинка|СЗФО,2023-08-28,450.0
1766,Говядина|грудинка|СФО,2023-08-28,470.0
1767,Говядина|грудинка|Санкт-Петербург,2023-08-28,425.0
1768,Говядина|грудинка|УФО,2023-08-28,425.0
1769,Говядина|грудинка|ЦФО,2023-08-28,390.0
1770,Говядина|грудинка|ЮФО,2023-08-28,388.75
1771,Говядина|лопатка|Москва,2023-08-28,476.9
1772,Говядина|лопатка|ПФО,2023-08-28,544.89
1773,Говядина|лопатка|СЗФО,2023-08-28,500.83
1774,Говядина|лопатка|СФО,2023-08-28,509.0
1775,Говядина|лопатка|Санкт-Петербург,2023-08-28,488.21
1776,Говядина|лопатка|УФО,2023-08-28,491.27
1777,Говядина|лопатка|ЦФО,2023-08-28,460.0
1778,Говядина|лопатка|ЮФО,2023-08-28,405.0
1779,Говядина|полутуши|Москва,2023-08-28,389.33
1780,Говядина|полутуши|ПФО,2023-08-28,330.27
1781,Говядина|полутуши|СЗФО,2023-08-28,278.33
1782,Говядина|полутуши|СФО,2023-08-28,304.71
1783,Говядина|полутуши|Санкт-Петербург,2023-08-28,399.17
1784,Говядина|полутуши|УФО,2023-08-28,307.43
1785,Говядина|полутуши|ЦФО,2023-08-28,374.86
1786,Говядина|полутуши|ЮФО,2023-08-28,325.83
1787,Кура|бедро|Москва,2023-08-28,225.98
1788,Кура|бедро|ПФО,2023-08-28,211.12
1789,Кура|бедро|СЗФО,2023-08-28,203.5
1790,Кура|бедро|СФО,2023-08-28,224.36
1791,Кура|бедро|Санкт-Петербург,2023-08-28,312.51
1792,Кура|бедро|УФО,2023-08-28,237.74
1793,Кура|бедро|ЦФО,2023-08-28,197.64
1794,Кура|бедро|ЮФО,2023-08-28,190.81
1795,Кура|голень|Москва,2023-08-28,214.96
1796,Кура|голень|ПФО,2023-08-28,244.88
1797,Кура|голень|СЗФО,2023-08-28,213.0
1798,Кура|голень|СФО,2023-08-28,232.88
1799,Кура|голень|Санкт-Петербург,2023-08-28,250.05
1800,Кура|голень|УФО,2023-08-28,222.33
1801,Кура|голень|ЦФО,2023-08-28,219.84
1802,Кура|голень|ЮФО,2023-08-28,197.76
1803,Кура|тушка|Москва,2023-08-28,226.89
1804,Кура|тушка|ПФО,2023-08-28,183.63
1805,Кура|тушка|СЗФО,2023-08-28,141.67
1806,Кура|тушка|СФО,2023-08-28,208.92
1807,Кура|тушка|Санкт-Петербург,2023-08-28,255.17
1808,Кура|тушка|УФО,2023-08-28,194.29
1809,Кура|тушка|ЦФО,2023-08-28,209.98
1810,Кура|тушка|ЮФО,2023-08-28,209.78
1811,Кура|филе бедра|Москва,2023-08-28,367.72
1812,Кура|филе бедра|ПФО,2023-08-28,322.34
1813,Кура|филе бедра|СЗФО,2023-08-28,375.0
1814,Кура|филе бедра|СФО,2023-08-28,357.0
1815,Кура|филе бедра|Санкт-Петербург,2023-08-28,373.33
1816,Кура|филе бедра|УФО,2023-08-28,374.62
1817,Кура|филе бедра|ЦФО,2023-08-28,334.22
1818,Кура|филе бедра|ЮФО,2023-08-28,345.43
1819,Кура|филе грудки|Москва,2023-08-28,346.92
1820,Кура|филе грудки|ПФО,2023-08-28,324.19
1821,Кура|филе грудки|СЗФО,2023-08-28,372.5
1822,Кура|филе грудки|СФО,2023-08-28,359.38
1823,Кура|филе грудки|Санкт-Петербург,2023-08-28,364.49
1824,Кура|филе грудки|УФО,2023-08-28,345.63
1825,Кура|филе грудки|ЦФО,2023-08-28,346.08
1826,Кура|филе грудки|ЮФО,2023-08-28,297.5
1827,Свинина|корейка|Москва,2023-08-28,329.57
1828,Свинина|корейка|ПФО,2023-08-28,329.33
1829,Свинина|корейка|СЗФО,2023-08-28,341.67
1830,Свинина|корейка|СФО,2023-08-28,317.44
1831,Свинина|корейка|Санкт-Петербург,2023-08-28,336.24
1832,Свинина|корейка|УФО,2023-08-28,324.25
1833,Свинина|корейка|ЦФО,2023-08-28,312.8
1834,Свинина|корейка|ЮФО,2023-08-28,342.5
1835,Свинина|лопатка|Москва,2023-08-28,316.59
1836,Свинина|лопатка|ПФО,2023-08-28,287.47
1837,Свинина|лопатка|СЗФО,2023-08-28,312.08
1838,Свинина|лопатка|СФО,2023-08-28,307.68
1839,Свинина|лопатка|Санкт-Петербург,2023-08-28,311.38
1840,Свинина|лопатка|УФО,2023-08-28,323.81
1841,Свинина|лопатка|ЦФО,2023-08-28,295.12
1842,Свинина|лопатка|ЮФО,2023-08-28,322.47
1843,Свинина|окорок|Москва,2023-08-28,325.73
1844,Свинина|окорок|ПФО,2023-08-28,322.84
1845,Свинина|окорок|СЗФО,2023-08-28,317.5
1846,Свинина|окорок|СФО,2023-08-28,318.04
1847,Свинина|окорок|Санкт-Петербург,2023-08-28,328.64
1848,Свинина|окорок|УФО,2023-08-28,352.16
1849,Свинина|окорок|ЦФО,2023-08-28,302.19
1850,Свинина|окорок|ЮФО,2023-08-28,391.03
1851,Свинина|полутуши|Москва,2023-08-28,207.28
1852,Свинина|полутуши|ПФО,2023-08-28,199.6
1853,Свинина|полутуши|СЗФО,2023-08-28,214.33
1854,Свинина|полутуши|СФО,2023-08-28,214.83
1855,Свинина|полутуши|Санкт-Петербург,2023-08-28,216.2
1856,Свинина|полутуши|УФО,2023-08-28,225.0
1857,Свинина|полутуши|ЦФО,2023-08-28,183.49
1858,Свинина|полутуши|ЮФО,2023-08-28,192.56
1859,Свинина|ребро|Москва,2023-08-28,207.46
1860,Свинина|ребро|ПФО,2023-08-28,164.76
1861,Свинина|ребро|СЗФО,2023-08-28,171.33
1862,Свинина|ребро|СФО,2023-08-28,240.08
1863,Свинина|ребро|Санкт-Петербург,2023-08-28,196.07
1864,Свинина|ребро|УФО,2023-08-28,219.0
1865,Свинина|ребро|ЦФО,2023-08-28,187.94
1866,Свинина|ребро|ЮФО,2023-08-28,207.07
1867,Свинина|шея|Москва,2023-08-28,470.17
1868,Свинина|шея|ПФО,2023-08-28,413.34
1869,Свинина|шея|СЗФО,2023-08-28,461.67
1870,Свинина|шея|СФО,2023-08-28,464.34
1871,Свинина|шея|Санкт-Петербург,2023-08-28,488.56
1872,Свинина|шея|УФО,2023-08-28,503.12
1873,Свинина|шея|ЦФО,2023-08-28,460.63
1874,Свинина|шея|ЮФО,2023-08-28,469.17
1875,Говядина|вырезка|ВСЕ,2023-08-28,1189.02
1876,Говядина|грудинка|ВСЕ,2023-08-28,442.52
1877,Говядина|лопатка|ВСЕ,2023-08-28,481.05
1878,Говядина|полутуши|ВСЕ,2023-08-28,340.22
1879,Кура|бедро|ВСЕ,2023-08-28,230.14
1880,Кура|голень|ВСЕ,2023-08-28,222.32
1881,Кура|тушка|ВСЕ,2023-08-28,220.01
1882,Кура|филе бедра|ВСЕ,2023-08-28,360.98
1883,Кура|филе грудки|ВСЕ,2023-08-28,349.2
1884,Свинина|корейка|ВСЕ,2023-08-28,330.4
1885,Свинина|лопатка|ВСЕ,2023-08-28,309.34
1886,Свинина|окорок|ВСЕ,2023-08-28,320.11
1887,Свинина|полутуши|ВСЕ,2023-08-28,207.47
1888,Свинина|ребро|ВСЕ,2023-08-28,201.28
1889,Свинина|шея|ВСЕ,2023-08-28,471.87
1890,Говядина|вырезка|Москва,2023-09-04,1294.01
1891,Говядина|вырезка|ПФО,2023-09-04,1070.49
1892,Говядина|вырезка|СЗФО,2023-09-04,1116.67
1893,Говядина|вырезка|СФО,2023-09-04,991.55
1894,Говядина|вырезка|Санкт-Петербург,2023-09-04,1243.06
1895,Говядина|вырезка|УФО,2023-09-04,1225.2
1896,Говядина|вырезка|ЦФО,2023-09-04,1117.89
1897,Говядина|вырезка|ЮФО,2023-09-04,1101.67
1898,Говядина|грудинка|Москва,2023-09-04,435.0
1899,Говядина|грудинка|ПФО,2023-09-04,397.0
1900,Говядина|грудинка|СЗФО,2023-09-04,455.0
1901,Говядина|грудинка|СФО,2023-09-04,441.67
1902,Говядина|грудинка|Санкт-Петербург,2023-09-04,450.0
1903,Говядина|грудинка|УФО,2023-09-04,425.0
1904,Говядина|грудинка|ЦФО,2023-09-04,375.0
1905,Говядина|грудинка|ЮФО,2023-09-04,390.0
1906,Говядина|лопатка|Москва,2023-09-04,469.41
1907,Говядина|лопатка|ПФО,2023-09-04,548.39
1908,Говядина|лопатка|СЗФО,2023-09-04,498.54
1909,Говядина|лопатка|СФО,2023-09-04,463.83
1910,Говядина|лопатка|Санкт-Петербург,2023-09-04,498.62
1911,Говядина|лопатка|УФО,2023-09-04,487.14
1912,Говядина|лопатка|ЦФО,2023-09-04,463.29
1913,Говядина|лопатка|ЮФО,2023-09-04,410.0
1914,Говядина|полутуши|Москва,2023-09-04,392.0
1915,Говядина|полутуши|ПФО,2023-09-04,328.0
1916,Говядина|полутуши|СЗФО,2023-09-04,278.33
1917,Говядина|полутуши|СФО,2023-09-04,306.06
1918,Говядина|полутуши|Санкт-Петербург,2023-09-04,381.43
1919,Говядина|полутуши|УФО,2023-09-04,311.05
1920,Говядина|полутуши|ЦФО,2023-09-04,374.32
1921,Говядина|полутуши|ЮФО,2023-09-04,305.0
1922,Кура|бедро|Москва,2023-09-04,220.29
1923,Кура|бедро|ПФО,2023-09-04,214.87
1924,Кура|бедро|СЗФО,2023-09-04,204.25
1925,Кура|бедро|СФО,2023-09-04,221.99
1926,Кура|бедро|Санкт-Петербург,2023-09-04,297.74
1927,Кура|бедро|УФО,2023-09-04,240.85
1928,Кура|бедро|ЦФО,2023-09-04,199.06
1929,Кура|бедро|ЮФО,2023-09-04,205.86
1930,Кура|голень|Москва,2023-09-04,213.43
1931,Кура|голень|ПФО,2023-09-04,247.63
1932,Кура|голень|СЗФО,2023-09-04,216.19
1933,Кура|голень|СФО,2023-09-04,236.2
1934,Кура|голень|Санкт-Петербург,2023-09-04,238.13
1935,Кура|голень|УФО,2023-09-04,226.67
1936,Кура|голень|ЦФО,2023-09-04,221.95
1937,Кура|голень|ЮФО,2023-09-04,212.03
1938,Кура|тушка|Москва,2023-09-04,232.21
1939,Кура|тушка|ПФО,2023-09-04,185.95
1940,Кура|тушка|СЗФО,2023-09-04,179.08
1941,Кура|тушка|СФО,2023-09-04,211.48
1942,Кура|тушка|Санкт-Петербург,2023-09-04,244.75
1943,Кура|тушка|УФО,2023-09-04,195.26
1944,Кура|тушка|ЦФО,2023-09-04,215.66
1945,Кура|тушка|ЮФО,2023-09-04,221.74
1946,Кура|филе бедра|Москва,2023-09-04,364.68
1947,Кура|филе бедра|ПФО,2023-09-04,326.04
1948,Кура|филе бедра|СЗФО,2023-09-04,375.0
1949,Кура|филе бедра|СФО,2023-09-04,357.8
1950,Кура|филе бедра|Санкт-Петербург,2023-09-04,383.43
1951,Кура|филе бедра|УФО,2023-09-04,380.4
1952,Кура|филе бедра|ЦФО,2023-09-04,344.35
1953,Кура|филе бедра|ЮФО,2023-09-04,351.25
1954,Кура|филе грудки|Москва,2023-09-04,348.06
1955,Кура|филе грудки|ПФО,2023-09-04,321.25
1956,Кура|филе грудки|СЗФО,2023-09-04,376.25
1957,Кура|филе грудки|СФО,2023-09-04,357.06
1958,Кура|филе грудки|Санкт-Петербург,2023-09-04,362.97
1959,Кура|филе грудки|УФО,2023-09-04,347.77
1960,Кура|филе грудки|ЦФО,2023-09-04,350.38
1961,Кура|филе грудки|ЮФО,2023-09-04,325.0
1962,Свинина|корейка|Москва,2023-09-04,323.64
1963,Свинина|корейка|ПФО,2023-09-04,327.89
1964,Свинина|корейка|СЗФО,2023-09-04,339.44
1965,Свинина|корейка|СФО,2023-09-04,319.87
1966,Свинина|корейка|Санкт-Петербург,2023-09-04,339.47
1967,Свинина|корейка|УФО,2023-09-04,328.0
1968,Свинина|корейка|ЦФО,2023-09-04,319.07
1969,Свинина|корейка|ЮФО,2023-09-04,330.0
1970,Свинина|лопатка|Москва,2023-09-04,300.85
1971,Свинина|лопатка|ПФО,2023-09-04,287.93
1972,Свинина|лопатка|СЗФО,2023-09-04,309.7
1973,Свинина|лопатка|СФО,2023-09-04,313.03
1974,Свинина|лопатка|Санкт-Петербург,2023-09-04,304.76
1975,Свинина|лопатка|УФО,2023-09-04,320.29
1976,Свинина|лопатка|ЦФО,2023-09-04,292.24
1977,Свинина|лопатка|ЮФО,2023-09-04,251.19
1978,Свинина|окорок|Москва,2023-09-04,317.15
1979,Свинина|окорок|ПФО,2023-09-04,325.97
1980,Свинина|окорок|СЗФО,2023-09-04,314.37
1981,Свинина|окорок|СФО,2023-09-04,322.26
1982,Свинина|окорок|Санкт-Петербург,2023-09-04,317.8
1983,Свинина|окорок|УФО,2023-09-04,345.53
1984,Свинина|окорок|ЦФО,2023-09-04,297.41
1985,Свинина|окорок|ЮФО,2023-09-04,266.06
1986,Свинина|полутуши|Москва,2023-09-04,204.48
1987,Свинина|полутуши|ПФО,2023-09-04,200.93
1988,Свинина|полутуши|СЗФО,2023-09-04,215.72
1989,Свинина|полутуши|СФО,2023-09-04,228.25
1990,Свинина|полутуши|Санкт-Петербург,2023-09-04,218.08
1991,Свинина|полутуши|УФО,2023-09-04,230.0
1992,Свинина|полутуши|ЦФО,2023-09-04,191.54
1993,Свинина|полутуши|ЮФО,2023-09-04,197.0
1994,Свинина|ребро|Москва,2023-09-04,211.83
1995,Свинина|ребро|ПФО,2023-09-04,158.44
1996,Свинина|ребро|СЗФО,2023-09-04,168.4
1997,Свинина|ребро|СФО,2023-09-04,235.14
1998,Свинина|ребро|Санкт-Петербург,2023-09-04,195.78
1999,Свинина|ребро|УФО,2023-09-04,218.36
2000,Свинина|ребро|ЦФО,2023-09-04,193.02
2001,Свинина|ребро|ЮФО,2023-09-04,214.14
2002,Свинина|шея|Москва,2023-09-04,467.85
2003,Свинина|шея|ПФО,2023-09-04,404.4
2004,Свинина|шея|СЗФО,2023-09-04,459.44
2005,Свинина|шея|СФО,2023-09-04,462.47
2006,Свинина|шея|Санкт-Петербург,2023-09-04,482.9
2007,Свинина|шея|УФО,2023-09-04,490.59
2008,Свинина|шея|ЦФО,2023-09-04,451.65
2009,Свинина|шея|ЮФО,2023-09-04,443.33
2010,Говядина|вырезка|ВСЕ,2023-09-04,1225.21
2011,Говядина|грудинка|ВСЕ,2023-09-04,423.24
2012,Говядина|лопатка|ВСЕ,2023-09-04,491.78
2013,Говядина|полутуши|ВСЕ,2023-09-04,336.04
2014,Кура|бедро|ВСЕ,2023-09-04,227.47
2015,Кура|голень|ВСЕ,2023-09-04,222.71
2016,Кура|тушка|ВСЕ,2023-09-04,217.07
2017,Кура|филе бедра|ВСЕ,2023-09-04,363.85
2018,Кура|филе грудки|ВСЕ,2023-09-04,348.29
2019,Свинина|корейка|ВСЕ,2023-09-04,330.71
2020,Свинина|лопатка|ВСЕ,2023-09-04,292.8
2021,Свинина|окорок|ВСЕ,2023-09-04,316.47
2022,Свинина|полутуши|ВСЕ,2023-09-04,205.56
2023,Свинина|ребро|ВСЕ,2023-09-04,194.55
2024,Свинина|шея|ВСЕ,2023-09-04,469.46
2025,Говядина|вырезка|Москва,2023-09-11,1278.9
2026,Говядина|вырезка|ПФО,2023-09-11,1021.44
2027,Говядина|вырезка|СЗФО,2023-09-11,1283.33
2028,Говядина|вырезка|СФО,2023-09-11,984.29
2029,Говядина|вырезка|Санкт-Петербург,2023-09-11,1256.86
2030,Говядина|вырезка|УФО,2023-09-11,1221.35
2031,Говядина|вырезка|ЦФО,2023-09-11,1136.5
2032,Говядина|вырезка|ЮФО,2023-09-11,1208.77
2033,Говядина|грудинка|Москва,2023-09-11,398.33
2034,Говядина|грудинка|ПФО,2023-09-11,398.5
2035,Говядина|грудинка|СЗФО,2023-09-11,460.0
2036,Говядина|грудинка|СФО,2023-09-11,413.33
2037,Говядина|грудинка|Санкт-Петербург,2023-09-11,491.67
2038,Говядина|грудинка|УФО,2023-09-11,425.0
2039,Говядина|грудинка|ЦФО,2023-09-11,360.0
2040,Говядина|грудинка|ЮФО,2023-09-11,390.0
2041,Говядина|лопатка|Москва,2023-09-11,462.54
2042,Говядина|лопатка|ПФО,2023-09-11,553.19
2043,Говядина|лопатка|СЗФО,2023-09-11,496.25
2044,Говядина|лопатка|СФО,2023-09-11,418.67
2045,Говядина|лопатка|Санкт-Петербург,2023-09-11,485.08
2046,Говядина|лопатка|УФО,2023-09-11,508.88
2047,Говядина|лопатка|ЦФО,2023-09-11,466.58
2048,Говядина|лопатка|ЮФО,2023-09-11,410.0
2049,Говядина|полутуши|Москва,2023-09-11,393.92
2050,Говядина|полутуши|ПФО,2023-09-11,324.58
2051,Говядина|полутуши|СЗФО,2023-09-11,278.33
2052,Говядина|полутуши|СФО,2023-09-11,307.42
2053,Говядина|полутуши|Санкт-Петербург,2023-09-11,381.43
2054,Говядина|полутуши|УФО,2023-09-11,311.85
2055,Говядина|полутуши|ЦФО,2023-09-11,373.78
2056,Говядина|полутуши|ЮФО,2023-09-11,329.17
2057,Кура|бедро|Москва,2023-09-11,219.05
2058,Кура|бедро|ПФО,2023-09-11,217.28
2059,Кура|бедро|СЗФО,2023-09-11,205.0
2060,Кура|бедро|СФО,2023-09-11,219.62
2061,Кура|бедро|Санкт-Петербург,2023-09-11,336.89
2062,Кура|бедро|УФО,2023-09-11,246.14
2063,Кура|бедро|ЦФО,2023-09-11,200.48
2064,Кура|бедро|ЮФО,2023-09-11,200.9
2065,Кура|голень|Москва,2023-09-11,215.98
2066,Кура|голень|ПФО,2023-09-11,251.48
2067,Кура|голень|СЗФО,2023-09-11,219.38
2068,Кура|голень|СФО,2023-09-11,239.52
2069,Кура|голень|Санкт-Петербург,2023-09-11,246.62
2070,Кура|голень|УФО,2023-09-11,227.54
2071,Кура|голень|ЦФО,2023-09-11,224.06
2072,Кура|голень|ЮФО,2023-09-11,209.98
2073,Кура|тушка|Москва,2023-09-11,226.65
2074,Кура|тушка|ПФО,2023-09-11,191.8
2075,Кура|тушка|СЗФО,2023-09-11,216.5
2076,Кура|тушка|СФО,2023-09-11,214.03
2077,Кура|тушка|Санкт-Петербург,2023-09-11,240.23
2078,Кура|тушка|УФО,2023-09-11,202.54
2079,Кура|тушка|ЦФО,2023-09-11,221.34
2080,Кура|тушка|ЮФО,2023-09-11,223.9
2081,Кура|филе бедра|Москва,2023-09-11,373.04
2082,Кура|филе бедра|ПФО,2023-09-11,309.98
2083,Кура|филе бедра|СЗФО,2023-09-11,375.0
2084,Кура|филе бедра|СФО,2023-09-11,358.6
2085,Кура|филе бедра|Санкт-Петербург,2023-09-11,387.88
2086,Кура|филе бедра|УФО,2023-09-11,381.9
2087,Кура|филе бедра|ЦФО,2023-09-11,354.48
2088,Кура|филе бедра|ЮФО,2023-09-11,360.93
2089,Кура|филе грудки|Москва,2023-09-11,355.37
2090,Кура|филе грудки|ПФО,2023-09-11,390.58
2091,Кура|филе грудки|СЗФО,2023-09-11,380.0
2092,Кура|филе грудки|СФО,2023-09-11,354.75
2093,Кура|филе грудки|Санкт-Петербург,2023-09-11,379.43
2094,Кура|филе грудки|УФО,2023-09-11,360.22
2095,Кура|филе грудки|ЦФО,2023-09-11,354.67
2096,Кура|филе грудки|ЮФО,2023-09-11,300.0
2097,Свинина|корейка|Москва,2023-09-11,328.76
2098,Свинина|корейка|ПФО,2023-09-11,330.64
2099,Свинина|корейка|СЗФО,2023-09-11,337.22
2100,Свинина|корейка|СФО,2023-09-11,322.3
2101,Свинина|корейка|Санкт-Петербург,2023-09-11,336.6
2102,Свинина|корейка|УФО,2023-09-11,329.44
2103,Свинина|корейка|ЦФО,2023-09-11,325.34
2104,Свинина|корейка|ЮФО,2023-09-11,337.67
2105,Свинина|лопатка|Москва,2023-09-11,296.75
2106,Свинина|лопатка|ПФО,2023-09-11,286.67
2107,Свинина|лопатка|СЗФО,2023-09-11,307.31
2108,Свинина|лопатка|СФО,2023-09-11,318.38
2109,Свинина|лопатка|Санкт-Петербург,2023-09-11,304.82
2110,Свинина|лопатка|УФО,2023-09-11,323.52
2111,Свинина|лопатка|ЦФО,2023-09-11,289.35
2112,Свинина|лопатка|ЮФО,2023-09-11,276.49
2113,Свинина|окорок|Москва,2023-09-11,309.6
2114,Свинина|окорок|ПФО,2023-09-11,331.74
2115,Свинина|окорок|СЗФО,2023-09-11,311.23
2116,Свинина|окорок|СФО,2023-09-11,326.48
2117,Свинина|окорок|Санкт-Петербург,2023-09-11,314.87
2118,Свинина|окорок|УФО,2023-09-11,344.17
2119,Свинина|окорок|ЦФО,2023-09-11,292.64
2120,Свинина|окорок|ЮФО,2023-09-11,293.03
2121,Свинина|полутуши|Москва,2023-09-11,209.77
2122,Свинина|полутуши|ПФО,2023-09-11,204.36
2123,Свинина|полутуши|СЗФО,2023-09-11,217.11
2124,Свинина|полутуши|СФО,2023-09-11,241.67
2125,Свинина|полутуши|Санкт-Петербург,2023-09-11,216.75
2126,Свинина|полутуши|УФО,2023-09-11,227.88
2127,Свинина|полутуши|ЦФО,2023-09-11,199.58
2128,Свинина|полутуши|ЮФО,2023-09-11,213.83
2129,Свинина|ребро|Москва,2023-09-11,204.34
2130,Свинина|ребро|ПФО,2023-09-11,154.53
2131,Свинина|ребро|СЗФО,2023-09-11,165.48
2132,Свинина|ребро|СФО,2023-09-11,230.2
2133,Свинина|ребро|Санкт-Петербург,2023-09-11,196.95
2134,Свинина|ребро|УФО,2023-09-11,233.31
2135,Свинина|ребро|ЦФО,2023-09-11,198.11
2136,Свинина|ребро|ЮФО,2023-09-11,236.99
2137,Свинина|шея|Москва,2023-09-11,444.44
2138,Свинина|шея|ПФО,2023-09-11,398.5
2139,Свинина|шея|СЗФО,2023-09-11,457.22
2140,Свинина|шея|СФО,2023-09-11,460.6
2141,Свинина|шея|Санкт-Петербург,2023-09-11,473.64
2142,Свинина|шея|УФО,2023-09-11,484.07
2143,Свинина|шея|ЦФО,2023-09-11,442.68
2144,Свинина|шея|ЮФО,2023-09-11,473.01
2145,Говядина|вырезка|ВСЕ,2023-09-11,1222.27
2146,Говядина|грудинка|ВСЕ,2023-09-11,425.91
2147,Говядина|лопатка|ВСЕ,2023-09-11,471.25
2148,Говядина|полутуши|ВСЕ,2023-09-11,341.29
2149,Кура|бедро|ВСЕ,2023-09-11,229.54
2150,Кура|голень|ВСЕ,2023-09-11,226.78
2151,Кура|тушка|ВСЕ,2023-09-11,224.07
2152,Кура|филе бедра|ВСЕ,2023-09-11,370.4
2153,Кура|филе грудки|ВСЕ,2023-09-11,359.34
2154,Свинина|корейка|ВСЕ,2023-09-11,330.67
2155,Свинина|лопатка|ВСЕ,2023-09-11,302.61
2156,Свинина|окорок|ВСЕ,2023-09-11,311.54
2157,Свинина|полутуши|ВСЕ,2023-09-11,219.33
2158,Свинина|ребро|ВСЕ,2023-09-11,200.07
2159,Свинина|шея|ВСЕ,2023-09-11,456.48
2160,Говядина|вырезка|Москва,2023-09-18,1256.66
2161,Говядина|вырезка|ПФО,2023-09-18,972.39
2162,Говядина|вырезка|СЗФО,2023-09-18,1283.83
2163,Говядина|вырезка|СФО,2023-09-18,1002.98
2164,Говядина|вырезка|Санкт-Петербург,2023-09-18,1211.31
2165,Говядина|вырезка|УФО,2023-09-18,1217.5
2166,Говядина|вырезка|ЦФО,2023-09-18,1149.08
2167,Говядина|вырезка|ЮФО,2023-09-18,1315.88
2168,Говядина|грудинка|Москва,2023-09-18,438.61
2169,Говядина|грудинка|ПФО,2023-09-18,400.0
2170,Говядина|грудинка|СЗФО,2023-09-18,495.5
2171,Говядина|грудинка|СФО,2023-09-18,385.0
