,date,price,model,product,product_type,federal_okrug
567,2025-01-06,490.72,Exponential smoothing,Говядина,лопатка,СЗФО
568,2025-01-13,487.44,Exponential smoothing,Говядина,лопатка,СЗФО
569,2025-01-20,485.17,Exponential smoothing,Говядина,лопатка,СЗФО
570,2024-07-01,586.96,Exponential smoothing,Говядина,лопатка,СФО
571,2024-07-08,588.37,Exponential smoothing,Говядина,лопатка,СФО
572,2024-07-15,590.01,Exponential smoothing,Говядина,лопатка,СФО
573,2024-07-22,589.82,Exponential smoothing,Говядина,лопатка,СФО
574,2024-07-29,588.26,Exponential smoothing,Говядина,лопатка,СФО
575,2024-08-05,582.01,Exponential smoothing,Говядина,лопатка,СФО
576,2024-08-12,573.84,Exponential smoothing,Говядина,лопатка,СФО
577,2024-08-19,564.62,Exponential smoothing,Говядина,лопатка,СФО
578,2024-08-26,555.3,Exponential smoothing,Говядина,лопатка,СФО
579,2024-09-02,546.25,Exponential smoothing,Говядина,лопатка,СФО
580,2024-09-09,537.15,Exponential smoothing,Говядина,лопатка,СФО
581,2024-09-16,530.45,Exponential smoothing,Говядина,лопатка,СФО
582,2024-09-23,524.0,Exponential smoothing,Говядина,лопатка,СФО
583,2024-09-30,520.91,Exponential smoothing,Говядина,лопатка,СФО
584,2024-10-07,520.22,Exponential smoothing,Говядина,лопатка,СФО
585,2024-10-14,523.01,Exponential smoothing,Говядина,лопатка,СФО
586,2024-10-21,528.4,Exponential smoothing,Говядина,лопатка,СФО
587,2024-10-28,533.28,Exponential smoothing,Говядина,лопатка,СФО
588,2024-11-04,537.75,Exponential smoothing,Говядина,лопатка,СФО
589,2024-11-11,538.76,Exponential smoothing,Говядина,лопатка,СФО
590,2024-11-18,537.18,Exponential smoothing,Говядина,лопатка,СФО
591,2024-11-25,532.89,Exponential smoothing,Говядина,лопатка,СФО
592,2024-12-02,526.56,Exponential smoothing,Говядина,лопатка,СФО
593,2024-12-09,517.38,Exponential smoothing,Говядина,лопатка,СФО
594,2024-12-16,506.61,Exponential smoothing,Говядина,лопатка,СФО
595,2024-12-23,502.69,Exponential smoothing,Говядина,лопатка,СФО
596,2024-12-30,503.89,Exponential smoothing,Говядина,лопатка,СФО
597,2025-01-06,508.95,Exponential smoothing,Говядина,лопатка,СФО
598,2025-01-13,516.91,Exponential smoothing,Говядина,лопатка,СФО
599,2025-01-20,523.68,Exponential smoothing,Говядина,лопатка,СФО
600,2024-07-01,506.11,NeuralProphet,Говядина,лопатка,Санкт-Петербург
601,2024-07-08,530.7,NeuralProphet,Говядина,лопатка,Санкт-Петербург
602,2024-07-15,494.13,NeuralProphet,Говядина,лопатка,Санкт-Петербург
603,2024-07-22,476.77,NeuralProphet,Говядина,лопатка,Санкт-Петербург
604,2024-07-29,510.03,NeuralProphet,Говядина,лопатка,Санкт-Петербург
605,2024-08-05,514.62,NeuralProphet,Говядина,лопатка,Санкт-Петербург
606,2024-08-12,510.0,NeuralProphet,Говядина,лопатка,Санкт-Петербург
607,2024-08-19,509.83,NeuralProphet,Говядина,лопатка,Санкт-Петербург
608,2024-08-26,499.77,NeuralProphet,Говядина,лопатка,Санкт-Петербург
609,2024-09-02,489.61,NeuralProphet,Говядина,лопатка,Санкт-Петербург
610,2024-09-09,501.23,NeuralProphet,Говядина,лопатка,Санкт-Петербург
611,2024-09-16,514.01,NeuralProphet,Говядина,лопатка,Санкт-Петербург
612,2024-09-23,485.91,NeuralProphet,Говядина,лопатка,Санкт-Петербург
613,2024-09-30,471.76,NeuralProphet,Говядина,лопатка,Санкт-Петербург
614,2024-10-07,501.87,NeuralProphet,Говядина,лопатка,Санкт-Петербург
615,2024-10-14,475.18,NeuralProphet,Говядина,лопатка,Санкт-Петербург
616,2024-10-21,468.58,NeuralProphet,Говядина,лопатка,Санкт-Петербург
617,2024-10-28,494.02,NeuralProphet,Говядина,лопатка,Санкт-Петербург
618,2024-11-04,503.17,NeuralProphet,Говядина,лопатка,Санкт-Петербург
619,2024-11-11,480.98,NeuralProphet,Говядина,лопатка,Санкт-Петербург
620,2024-11-18,488.16,NeuralProphet,Говядина,лопатка,Санкт-Петербург
621,2024-11-25,510.11,NeuralProphet,Говядина,лопатка,Санкт-Петербург
622,2024-12-02,474.21,NeuralProphet,Говядина,лопатка,Санкт-Петербург
623,2024-12-09,509.25,NeuralProphet,Говядина,лопатка,Санкт-Петербург
624,2024-12-16,502.93,NeuralProphet,Говядина,лопатка,Санкт-Петербург
625,2024-12-23,519.6,NeuralProphet,Говядина,лопатка,Санкт-Петербург
626,2024-12-30,590.35,NeuralProphet,Говядина,лопатка,Санкт-Петербург
627,2025-01-06,528.59,NeuralProphet,Говядина,лопатка,Санкт-Петербург
628,2025-01-13,515.23,NeuralProphet,Говядина,лопатка,Санкт-Петербург
629,2025-01-20,505.93,NeuralProphet,Говядина,лопатка,Санкт-Петербург
630,2024-07-01,538.04,NeuralProphet,Говядина,лопатка,УФО
631,2024-07-08,572.55,NeuralProphet,Говядина,лопатка,УФО
632,2024-07-15,537.96,NeuralProphet,Говядина,лопатка,УФО
633,2024-07-22,528.28,NeuralProphet,Говядина,лопатка,УФО
634,2024-07-29,552.18,NeuralProphet,Говядина,лопатка,УФО
635,2024-08-05,536.02,NeuralProphet,Говядина,лопатка,УФО
636,2024-08-12,546.9,NeuralProphet,Говядина,лопатка,УФО
637,2024-08-19,537.5,NeuralProphet,Говядина,лопатка,УФО
638,2024-08-26,518.95,NeuralProphet,Говядина,лопатка,УФО
639,2024-09-02,520.15,NeuralProphet,Говядина,лопатка,УФО
640,2024-09-09,492.03,NeuralProphet,Говядина,лопатка,УФО
641,2024-09-16,531.2,NeuralProphet,Говядина,лопатка,УФО
642,2024-09-23,506.13,NeuralProphet,Говядина,лопатка,УФО
643,2024-09-30,491.77,NeuralProphet,Говядина,лопатка,УФО
644,2024-10-07,510.49,NeuralProphet,Говядина,лопатка,УФО
645,2024-10-14,493.53,NeuralProphet,Говядина,лопатка,УФО
646,2024-10-21,477.92,NeuralProphet,Говядина,лопатка,УФО
647,2024-10-28,505.87,NeuralProphet,Говядина,лопатка,УФО
648,2024-11-04,469.07,NeuralProphet,Говядина,лопатка,УФО
649,2024-11-11,480.5,NeuralProphet,Говядина,лопатка,УФО
650,2024-11-18,502.29,NeuralProphet,Говядина,лопатка,УФО
651,2024-11-25,513.91,NeuralProphet,Говядина,лопатка,УФО
652,2024-12-02,457.94,NeuralProphet,Говядина,лопатка,УФО
653,2024-12-09,507.32,NeuralProphet,Говядина,лопатка,УФО
654,2024-12-16,494.44,NeuralProphet,Говядина,лопатка,УФО
655,2024-12-23,509.8,NeuralProphet,Говядина,лопатка,УФО
656,2024-12-30,558.14,NeuralProphet,Говядина,лопатка,УФО
657,2025-01-06,506.53,NeuralProphet,Говядина,лопатка,УФО
658,2025-01-13,489.68,NeuralProphet,Говядина,лопатка,УФО
659,2025-01-20,485.45,NeuralProphet,Говядина,лопатка,УФО
660,2024-07-01,524.67,Exponential smoothing,Говядина,лопатка,ЦФО
661,2024-07-08,523.8,Exponential smoothing,Говядина,лопатка,ЦФО
662,2024-07-15,523.42,Exponential smoothing,Говядина,лопатка,ЦФО
663,2024-07-22,522.62,Exponential smoothing,Говядина,лопатка,ЦФО
664,2024-07-29,521.49,Exponential smoothing,Говядина,лопатка,ЦФО
665,2024-08-05,518.77,Exponential smoothing,Говядина,лопатка,ЦФО
666,2024-08-12,515.52,Exponential smoothing,Говядина,лопатка,ЦФО
667,2024-08-19,513.9,Exponential smoothing,Говядина,лопатка,ЦФО
668,2024-08-26,513.76,Exponential smoothing,Говядина,лопатка,ЦФО
669,2024-09-02,514.29,Exponential smoothing,Говядина,лопатка,ЦФО
670,2024-09-09,515.19,Exponential smoothing,Говядина,лопатка,ЦФО
671,2024-09-16,515.45,Exponential smoothing,Говядина,лопатка,ЦФО
672,2024-09-23,514.19,Exponential smoothing,Говядина,лопатка,ЦФО
673,2024-09-30,513.56,Exponential smoothing,Говядина,лопатка,ЦФО
674,2024-10-07,513.41,Exponential smoothing,Говядина,лопатка,ЦФО
675,2024-10-14,514.81,Exponential smoothing,Говядина,лопатка,ЦФО
676,2024-10-21,517.36,Exponential smoothing,Говядина,лопатка,ЦФО
677,2024-10-28,518.27,Exponential smoothing,Говядина,лопатка,ЦФО
678,2024-11-04,517.97,Exponential smoothing,Говядина,лопатка,ЦФО
679,2024-11-11,516.41,Exponential smoothing,Говядина,лопатка,ЦФО
680,2024-11-18,513.89,Exponential smoothing,Говядина,лопатка,ЦФО
681,2024-11-25,513.39,Exponential smoothing,Говядина,лопатка,ЦФО
682,2024-12-02,514.39,Exponential smoothing,Говядина,лопатка,ЦФО
683,2024-12-09,515.11,Exponential smoothing,Говядина,лопатка,ЦФО
684,2024-12-16,514.48,Exponential smoothing,Говядина,лопатка,ЦФО
685,2024-12-23,514.29,Exponential smoothing,Говядина,лопатка,ЦФО
686,2024-12-30,514.44,Exponential smoothing,Говядина,лопатка,ЦФО
687,2025-01-06,514.83,Exponential smoothing,Говядина,лопатка,ЦФО
688,2025-01-13,515.4,Exponential smoothing,Говядина,лопатка,ЦФО
689,2025-01-20,515.44,Exponential smoothing,Говядина,лопатка,ЦФО
690,2024-07-01,499.44,Exponential smoothing,Говядина,лопатка,ЮФО
691,2024-07-08,496.34,Exponential smoothing,Говядина,лопатка,ЮФО
692,2024-07-15,489.68,Exponential smoothing,Говядина,лопатка,ЮФО
693,2024-07-22,480.33,Exponential smoothing,Говядина,лопатка,ЮФО
694,2024-07-29,473.77,Exponential smoothing,Говядина,лопатка,ЮФО
695,2024-08-05,469.28,Exponential smoothing,Говядина,лопатка,ЮФО
696,2024-08-12,464.22,Exponential smoothing,Говядина,лопатка,ЮФО
697,2024-08-19,459.49,Exponential smoothing,Говядина,лопатка,ЮФО
698,2024-08-26,457.71,Exponential smoothing,Говядина,лопатка,ЮФО
699,2024-09-02,457.74,Exponential smoothing,Говядина,лопатка,ЮФО
700,2024-09-09,457.63,Exponential smoothing,Говядина,лопатка,ЮФО
701,2024-09-16,457.44,Exponential smoothing,Говядина,лопатка,ЮФО
702,2024-09-23,456.78,Exponential smoothing,Говядина,лопатка,ЮФО
703,2024-09-30,455.84,Exponential smoothing,Говядина,лопатка,ЮФО
704,2024-10-07,458.36,Exponential smoothing,Говядина,лопатка,ЮФО
705,2024-10-14,463.36,Exponential smoothing,Говядина,лопатка,ЮФО
706,2024-10-21,467.86,Exponential smoothing,Говядина,лопатка,ЮФО
707,2024-10-28,472.0,Exponential smoothing,Говядина,лопатка,ЮФО
708,2024-11-04,475.87,Exponential smoothing,Говядина,лопатка,ЮФО
709,2024-11-11,479.57,Exponential smoothing,Говядина,лопатка,ЮФО
710,2024-11-18,483.13,Exponential smoothing,Говядина,лопатка,ЮФО
711,2024-11-25,486.58,Exponential smoothing,Говядина,лопатка,ЮФО
712,2024-12-02,489.36,Exponential smoothing,Говядина,лопатка,ЮФО
713,2024-12-09,490.84,Exponential smoothing,Говядина,лопатка,ЮФО
714,2024-12-16,491.14,Exponential smoothing,Говядина,лопатка,ЮФО
715,2024-12-23,490.55,Exponential smoothing,Говядина,лопатка,ЮФО
716,2024-12-30,488.4,Exponential smoothing,Говядина,лопатка,ЮФО
717,2025-01-06,485.1,Exponential smoothing,Говядина,лопатка,ЮФО
718,2025-01-13,484.36,Exponential smoothing,Говядина,лопатка,ЮФО
719,2025-01-20,485.54,Exponential smoothing,Говядина,лопатка,ЮФО
3690,2024-07-01,378.2,Exponential smoothing,Говядина,полутуши,ВСЕ
3691,2024-07-08,374.52,Exponential smoothing,Говядина,полутуши,ВСЕ
3692,2024-07-15,372.72,Exponential smoothing,Говядина,полутуши,ВСЕ
3693,2024-07-22,370.21,Exponential smoothing,Говядина,полутуши,ВСЕ
3694,2024-07-29,370.23,Exponential smoothing,Говядина,полутуши,ВСЕ
3695,2024-08-05,367.29,Exponential smoothing,Говядина,полутуши,ВСЕ
3696,2024-08-12,366.87,Exponential smoothing,Говядина,полутуши,ВСЕ
3697,2024-08-19,365.33,Exponential smoothing,Говядина,полутуши,ВСЕ
3698,2024-08-26,364.17,Exponential smoothing,Говядина,полутуши,ВСЕ
3699,2024-09-02,363.69,Exponential smoothing,Говядина,полутуши,ВСЕ
3700,2024-09-09,367.1,Exponential smoothing,Говядина,полутуши,ВСЕ
3701,2024-09-16,365.72,Exponential smoothing,Говядина,полутуши,ВСЕ
3702,2024-09-23,363.39,Exponential smoothing,Говядина,полутуши,ВСЕ
3703,2024-09-30,362.41,Exponential smoothing,Говядина,полутуши,ВСЕ
3704,2024-10-07,362.19,Exponential smoothing,Говядина,полутуши,ВСЕ
3705,2024-10-14,363.66,Exponential smoothing,Говядина,полутуши,ВСЕ
3706,2024-10-21,363.58,Exponential smoothing,Говядина,полутуши,ВСЕ
3707,2024-10-28,364.78,Exponential smoothing,Говядина,полутуши,ВСЕ
3708,2024-11-04,364.09,Exponential smoothing,Говядина,полутуши,ВСЕ
3709,2024-11-11,364.25,Exponential smoothing,Говядина,полутуши,ВСЕ
3710,2024-11-18,364.24,Exponential smoothing,Говядина,полутуши,ВСЕ
3711,2024-11-25,366.74,Exponential smoothing,Говядина,полутуши,ВСЕ
3712,2024-12-02,363.93,Exponential smoothing,Говядина,полутуши,ВСЕ
3713,2024-12-09,362.14,Exponential smoothing,Говядина,полутуши,ВСЕ
3714,2024-12-16,359.75,Exponential smoothing,Говядина,полутуши,ВСЕ
3715,2024-12-23,359.44,Exponential smoothing,Говядина,полутуши,ВСЕ
3716,2024-12-30,359.52,Exponential smoothing,Говядина,полутуши,ВСЕ
3717,2025-01-06,359.88,Exponential smoothing,Говядина,полутуши,ВСЕ
3718,2025-01-13,359.92,Exponential smoothing,Говядина,полутуши,ВСЕ
3719,2025-01-20,361.11,Exponential smoothing,Говядина,полутуши,ВСЕ
720,2024-07-01,468.4,Exponential smoothing,Говядина,полутуши,Москва
721,2024-07-08,465.94,Exponential smoothing,Говядина,полутуши,Москва
722,2024-07-15,460.95,Exponential smoothing,Говядина,полутуши,Москва
723,2024-07-22,457.77,Exponential smoothing,Говядина,полутуши,Москва
724,2024-07-29,459.9,Exponential smoothing,Говядина,полутуши,Москва
725,2024-08-05,456.24,Exponential smoothing,Говядина,полутуши,Москва
726,2024-08-12,456.89,Exponential smoothing,Говядина,полутуши,Москва
727,2024-08-19,456.73,Exponential smoothing,Говядина,полутуши,Москва
728,2024-08-26,456.48,Exponential smoothing,Говядина,полутуши,Москва
729,2024-09-02,460.42,Exponential smoothing,Говядина,полутуши,Москва
730,2024-09-09,465.88,Exponential smoothing,Говядина,полутуши,Москва
731,2024-09-16,467.6,Exponential smoothing,Говядина,полутуши,Москва
732,2024-09-23,467.68,Exponential smoothing,Говядина,полутуши,Москва
733,2024-09-30,468.69,Exponential smoothing,Говядина,полутуши,Москва
734,2024-10-07,471.57,Exponential smoothing,Говядина,полутуши,Москва
735,2024-10-14,476.6,Exponential smoothing,Говядина,полутуши,Москва
736,2024-10-21,482.77,Exponential smoothing,Говядина,полутуши,Москва
737,2024-10-28,483.14,Exponential smoothing,Говядина,полутуши,Москва
738,2024-11-04,478.69,Exponential smoothing,Говядина,полутуши,Москва
739,2024-11-11,475.32,Exponential smoothing,Говядина,полутуши,Москва
740,2024-11-18,473.94,Exponential smoothing,Говядина,полутуши,Москва
741,2024-11-25,474.14,Exponential smoothing,Говядина,полутуши,Москва
742,2024-12-02,472.15,Exponential smoothing,Говядина,полутуши,Москва
743,2024-12-09,471.85,Exponential smoothing,Говядина,полутуши,Москва
744,2024-12-16,466.61,Exponential smoothing,Говядина,полутуши,Москва
745,2024-12-23,464.1,Exponential smoothing,Говядина,полутуши,Москва
746,2024-12-30,460.68,Exponential smoothing,Говядина,полутуши,Москва
747,2025-01-06,456.57,Exponential smoothing,Говядина,полутуши,Москва
748,2025-01-13,458.57,Exponential smoothing,Говядина,полутуши,Москва
749,2025-01-20,465.22,Exponential smoothing,Говядина,полутуши,Москва
750,2024-07-01,370.37,Exponential smoothing,Говядина,полутуши,ПФО
751,2024-07-08,369.93,Exponential smoothing,Говядина,полутуши,ПФО
752,2024-07-15,368.92,Exponential smoothing,Говядина,полутуши,ПФО
753,2024-07-22,367.5,Exponential smoothing,Говядина,полутуши,ПФО
754,2024-07-29,366.78,Exponential smoothing,Говядина,полутуши,ПФО
755,2024-08-05,366.57,Exponential smoothing,Говядина,полутуши,ПФО
756,2024-08-12,366.38,Exponential smoothing,Говядина,полутуши,ПФО
757,2024-08-19,366.11,Exponential smoothing,Говядина,полутуши,ПФО
758,2024-08-26,365.96,Exponential smoothing,Говядина,полутуши,ПФО
759,2024-09-02,365.8,Exponential smoothing,Говядина,полутуши,ПФО
760,2024-09-09,364.94,Exponential smoothing,Говядина,полутуши,ПФО
761,2024-09-16,363.58,Exponential smoothing,Говядина,полутуши,ПФО
762,2024-09-23,362.05,Exponential smoothing,Говядина,полутуши,ПФО
763,2024-09-30,360.41,Exponential smoothing,Говядина,полутуши,ПФО
764,2024-10-07,359.7,Exponential smoothing,Говядина,полутуши,ПФО
765,2024-10-14,359.67,Exponential smoothing,Говядина,полутуши,ПФО
766,2024-10-21,360.27,Exponential smoothing,Говядина,полутуши,ПФО
767,2024-10-28,361.31,Exponential smoothing,Говядина,полутуши,ПФО
768,2024-11-04,362.17,Exponential smoothing,Говядина,полутуши,ПФО
769,2024-11-11,362.87,Exponential smoothing,Говядина,полутуши,ПФО
770,2024-11-18,363.51,Exponential smoothing,Говядина,полутуши,ПФО
771,2024-11-25,364.08,Exponential smoothing,Говядина,полутуши,ПФО
772,2024-12-02,363.76,Exponential smoothing,Говядина,полутуши,ПФО
773,2024-12-09,363.01,Exponential smoothing,Говядина,полутуши,ПФО
774,2024-12-16,362.78,Exponential smoothing,Говядина,полутуши,ПФО
775,2024-12-23,362.93,Exponential smoothing,Говядина,полутуши,ПФО
776,2024-12-30,363.51,Exponential smoothing,Говядина,полутуши,ПФО
777,2025-01-06,364.43,Exponential smoothing,Говядина,полутуши,ПФО
778,2025-01-13,364.84,Exponential smoothing,Говядина,полутуши,ПФО
779,2025-01-20,364.89,Exponential smoothing,Говядина,полутуши,ПФО
780,2024-07-01,283.39,Exponential smoothing,Говядина,полутуши,СЗФО
781,2024-07-08,283.28,Exponential smoothing,Говядина,полутуши,СЗФО
782,2024-07-15,284.72,Exponential smoothing,Говядина,полутуши,СЗФО
783,2024-07-22,285.9,Exponential smoothing,Говядина,полутуши,СЗФО
784,2024-07-29,286.87,Exponential smoothing,Говядина,полутуши,СЗФО
785,2024-08-05,288.32,Exponential smoothing,Говядина,полутуши,СЗФО
786,2024-08-12,289.93,Exponential smoothing,Говядина,полутуши,СЗФО
787,2024-08-19,291.83,Exponential smoothing,Говядина,полутуши,СЗФО
788,2024-08-26,293.94,Exponential smoothing,Говядина,полутуши,СЗФО
789,2024-09-02,295.52,Exponential smoothing,Говядина,полутуши,СЗФО
790,2024-09-09,296.71,Exponential smoothing,Говядина,полутуши,СЗФО
791,2024-09-16,297.93,Exponential smoothing,Говядина,полутуши,СЗФО
792,2024-09-23,298.46,Exponential smoothing,Говядина,полутуши,СЗФО
793,2024-09-30,299.35,Exponential smoothing,Говядина,полутуши,СЗФО
794,2024-10-07,300.49,Exponential smoothing,Говядина,полутуши,СЗФО
795,2024-10-14,300.57,Exponential smoothing,Говядина,полутуши,СЗФО
796,2024-10-21,299.85,Exponential smoothing,Говядина,полутуши,СЗФО
797,2024-10-28,299.49,Exponential smoothing,Говядина,полутуши,СЗФО
798,2024-11-04,299.38,Exponential smoothing,Говядина,полутуши,СЗФО
799,2024-11-11,299.66,Exponential smoothing,Говядина,полутуши,СЗФО
800,2024-11-18,300.23,Exponential smoothing,Говядина,полутуши,СЗФО
801,2024-11-25,299.85,Exponential smoothing,Говядина,полутуши,СЗФО
802,2024-12-02,298.75,Exponential smoothing,Говядина,полутуши,СЗФО
803,2024-12-09,298.04,Exponential smoothing,Говядина,полутуши,СЗФО
804,2024-12-16,297.17,Exponential smoothing,Говядина,полутуши,СЗФО
805,2024-12-23,297.16,Exponential smoothing,Говядина,полутуши,СЗФО
806,2024-12-30,297.79,Exponential smoothing,Говядина,полутуши,СЗФО
807,2025-01-06,298.92,Exponential smoothing,Говядина,полутуши,СЗФО
808,2025-01-13,300.4,Exponential smoothing,Говядина,полутуши,СЗФО
809,2025-01-20,301.52,Exponential smoothing,Говядина,полутуши,СЗФО
810,2024-07-01,339.27,Exponential smoothing,Говядина,полутуши,СФО
811,2024-07-08,338.71,Exponential smoothing,Говядина,полутуши,СФО
812,2024-07-15,341.56,Exponential smoothing,Говядина,полутуши,СФО
813,2024-07-22,345.57,Exponential smoothing,Говядина,полутуши,СФО
814,2024-07-29,350.42,Exponential smoothing,Говядина,полутуши,СФО
815,2024-08-05,352.42,Exponential smoothing,Говядина,полутуши,СФО
816,2024-08-12,353.05,Exponential smoothing,Говядина,полутуши,СФО
817,2024-08-19,352.65,Exponential smoothing,Говядина,полутуши,СФО
818,2024-08-26,351.77,Exponential smoothing,Говядина,полутуши,СФО
819,2024-09-02,351.21,Exponential smoothing,Говядина,полутуши,СФО
820,2024-09-09,350.83,Exponential smoothing,Говядина,полутуши,СФО
821,2024-09-16,350.73,Exponential smoothing,Говядина,полутуши,СФО
822,2024-09-23,348.95,Exponential smoothing,Говядина,полутуши,СФО
823,2024-09-30,347.6,Exponential smoothing,Говядина,полутуши,СФО
824,2024-10-07,346.55,Exponential smoothing,Говядина,полутуши,СФО
825,2024-10-14,344.84,Exponential smoothing,Говядина,полутуши,СФО
826,2024-10-21,342.63,Exponential smoothing,Говядина,полутуши,СФО
827,2024-10-28,341.17,Exponential smoothing,Говядина,полутуши,СФО
828,2024-11-04,340.27,Exponential smoothing,Говядина,полутуши,СФО
829,2024-11-11,339.42,Exponential smoothing,Говядина,полутуши,СФО
830,2024-11-18,338.58,Exponential smoothing,Говядина,полутуши,СФО
831,2024-11-25,337.74,Exponential smoothing,Говядина,полутуши,СФО
832,2024-12-02,336.88,Exponential smoothing,Говядина,полутуши,СФО
833,2024-12-09,335.89,Exponential smoothing,Говядина,полутуши,СФО
834,2024-12-16,335.65,Exponential smoothing,Говядина,полутуши,СФО
835,2024-12-23,335.7,Exponential smoothing,Говядина,полутуши,СФО
836,2024-12-30,335.98,Exponential smoothing,Говядина,полутуши,СФО
837,2025-01-06,336.43,Exponential smoothing,Говядина,полутуши,СФО
838,2025-01-13,337.03,Exponential smoothing,Говядина,полутуши,СФО
839,2025-01-20,337.87,Exponential smoothing,Говядина,полутуши,СФО
840,2024-07-01,423.7,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
841,2024-07-08,423.66,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
842,2024-07-15,423.08,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
843,2024-07-22,429.0,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
844,2024-07-29,433.62,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
845,2024-08-05,436.48,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
846,2024-08-12,436.9,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
847,2024-08-19,437.26,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
848,2024-08-26,438.26,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
849,2024-09-02,435.01,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
850,2024-09-09,433.66,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
851,2024-09-16,432.8,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
852,2024-09-23,430.34,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
853,2024-09-30,428.84,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
854,2024-10-07,426.61,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
855,2024-10-14,425.21,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
856,2024-10-21,425.73,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
857,2024-10-28,427.0,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
858,2024-11-04,427.69,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
859,2024-11-11,429.65,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
860,2024-11-18,430.77,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
861,2024-11-25,431.72,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
862,2024-12-02,432.94,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
863,2024-12-09,434.06,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
864,2024-12-16,435.99,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
865,2024-12-23,436.59,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
866,2024-12-30,437.15,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
867,2025-01-06,437.67,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
868,2025-01-13,436.69,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
869,2025-01-20,433.32,Exponential smoothing,Говядина,полутуши,Санкт-Петербург
870,2024-07-01,341.68,Exponential smoothing,Говядина,полутуши,УФО
871,2024-07-08,339.81,Exponential smoothing,Говядина,полутуши,УФО
872,2024-07-15,337.29,Exponential smoothing,Говядина,полутуши,УФО
873,2024-07-22,334.28,Exponential smoothing,Говядина,полутуши,УФО
874,2024-07-29,332.62,Exponential smoothing,Говядина,полутуши,УФО
875,2024-08-05,331.97,Exponential smoothing,Говядина,полутуши,УФО
876,2024-08-12,331.11,Exponential smoothing,Говядина,полутуши,УФО
877,2024-08-19,329.86,Exponential smoothing,Говядина,полутуши,УФО
878,2024-08-26,329.01,Exponential smoothing,Говядина,полутуши,УФО
879,2024-09-02,328.46,Exponential smoothing,Говядина,полутуши,УФО
880,2024-09-09,328.28,Exponential smoothing,Говядина,полутуши,УФО
881,2024-09-16,328.45,Exponential smoothing,Говядина,полутуши,УФО
882,2024-09-23,328.58,Exponential smoothing,Говядина,полутуши,УФО
883,2024-09-30,328.69,Exponential smoothing,Говядина,полутуши,УФО
884,2024-10-07,328.87,Exponential smoothing,Говядина,полутуши,УФО
885,2024-10-14,329.08,Exponential smoothing,Говядина,полутуши,УФО
886,2024-10-21,329.41,Exponential smoothing,Говядина,полутуши,УФО
887,2024-10-28,329.82,Exponential smoothing,Говядина,полутуши,УФО
888,2024-11-04,330.81,Exponential smoothing,Говядина,полутуши,УФО
889,2024-11-11,332.22,Exponential smoothing,Говядина,полутуши,УФО
890,2024-11-18,333.44,Exponential smoothing,Говядина,полутуши,УФО
891,2024-11-25,334.51,Exponential smoothing,Говядина,полутуши,УФО
892,2024-12-02,334.8,Exponential smoothing,Говядина,полутуши,УФО
893,2024-12-09,334.44,Exponential smoothing,Говядина,полутуши,УФО
894,2024-12-16,333.84,Exponential smoothing,Говядина,полутуши,УФО
895,2024-12-23,333.07,Exponential smoothing,Говядина,полутуши,УФО
896,2024-12-30,332.85,Exponential smoothing,Говядина,полутуши,УФО
897,2025-01-06,333.04,Exponential smoothing,Говядина,полутуши,УФО
898,2025-01-13,333.46,Exponential smoothing,Говядина,полутуши,УФО
899,2025-01-20,334.04,Exponential smoothing,Говядина,полутуши,УФО
900,2024-07-01,425.97,Exponential smoothing,Говядина,полутуши,ЦФО
901,2024-07-08,427.99,Exponential smoothing,Говядина,полутуши,ЦФО
902,2024-07-15,429.79,Exponential smoothing,Говядина,полутуши,ЦФО
903,2024-07-22,430.19,Exponential smoothing,Говядина,полутуши,ЦФО
904,2024-07-29,429.51,Exponential smoothing,Говядина,полутуши,ЦФО
905,2024-08-05,430.17,Exponential smoothing,Говядина,полутуши,ЦФО
906,2024-08-12,431.43,Exponential smoothing,Говядина,полутуши,ЦФО
