,date,price,model,product,product_type,federal_okrug
910,2024-09-09,376.79,Exponential smoothing,Говядина,полутуши,ЦФО
911,2024-09-16,375.22,Exponential smoothing,Говядина,полутуши,ЦФО
912,2024-09-23,376.52,Exponential smoothing,Говядина,полутуши,ЦФО
913,2024-09-30,376.19,Exponential smoothing,Говядина,полутуши,ЦФО
914,2024-10-07,374.65,Exponential smoothing,Говядина,полутуши,ЦФО
915,2024-10-14,372.96,Exponential smoothing,Говядина,полутуши,ЦФО
916,2024-10-21,371.15,Exponential smoothing,Говядина,полутуши,ЦФО
917,2024-10-28,370.72,Exponential smoothing,Говядина,полутуши,ЦФО
918,2024-11-04,371.3,Exponential smoothing,Говядина,полутуши,ЦФО
919,2024-11-11,372.96,Exponential smoothing,Говядина,полутуши,ЦФО
920,2024-11-18,375.42,Exponential smoothing,Говядина,полутуши,ЦФО
921,2024-11-25,379.28,Exponential smoothing,Говядина,полутуши,ЦФО
922,2024-12-02,384.19,Exponential smoothing,Говядина,полутуши,ЦФО
923,2024-12-09,388.22,Exponential smoothing,Говядина,полутуши,ЦФО
924,2024-12-16,391.73,Exponential smoothing,Говядина,полутуши,ЦФО
925,2024-12-23,392.11,Exponential smoothing,Говядина,полутуши,ЦФО
926,2024-12-30,390.14,Exponential smoothing,Говядина,полутуши,ЦФО
927,2025-01-06,386.41,Exponential smoothing,Говядина,полутуши,ЦФО
928,2025-01-13,381.36,Exponential smoothing,Говядина,полутуши,ЦФО
929,2025-01-20,380.1,Exponential smoothing,Говядина,полутуши,ЦФО
930,2024-07-01,300.87,NeuralProphet,Говядина,полутуши,ЮФО
931,2024-07-08,314.11,NeuralProphet,Говядина,полутуши,ЮФО
932,2024-07-15,294.76,NeuralProphet,Говядина,полутуши,ЮФО
933,2024-07-22,319.66,NeuralProphet,Говядина,полутуши,ЮФО
934,2024-07-29,321.08,NeuralProphet,Говядина,полутуши,ЮФО
935,2024-08-05,312.25,NeuralProphet,Говядина,полутуши,ЮФО
936,2024-08-12,304.93,NeuralProphet,Говядина,полутуши,ЮФО
937,2024-08-19,274.62,NeuralProphet,Говядина,полутуши,ЮФО
938,2024-08-26,301.58,NeuralProphet,Говядина,полутуши,ЮФО
939,2024-09-02,284.58,NeuralProphet,Говядина,полутуши,ЮФО
940,2024-09-09,272.4,NeuralProphet,Говядина,полутуши,ЮФО
941,2024-09-16,305.7,NeuralProphet,Говядина,полутуши,ЮФО
942,2024-09-23,280.94,NeuralProphet,Говядина,полутуши,ЮФО
943,2024-09-30,264.84,NeuralProphet,Говядина,полутуши,ЮФО
944,2024-10-07,321.09,NeuralProphet,Говядина,полутуши,ЮФО
945,2024-10-14,290.55,NeuralProphet,Говядина,полутуши,ЮФО
946,2024-10-21,272.5,NeuralProphet,Говядина,полутуши,ЮФО
947,2024-10-28,276.31,NeuralProphet,Говядина,полутуши,ЮФО
948,2024-11-04,264.13,NeuralProphet,Говядина,полутуши,ЮФО
949,2024-11-11,233.39,NeuralProphet,Говядина,полутуши,ЮФО
950,2024-11-18,277.7,NeuralProphet,Говядина,полутуши,ЮФО
951,2024-11-25,274.18,NeuralProphet,Говядина,полутуши,ЮФО
952,2024-12-02,271.67,NeuralProphet,Говядина,полутуши,ЮФО
953,2024-12-09,283.48,NeuralProphet,Говядина,полутуши,ЮФО
954,2024-12-16,262.46,NeuralProphet,Говядина,полутуши,ЮФО
955,2024-12-23,270.43,NeuralProphet,Говядина,полутуши,ЮФО
956,2024-12-30,226.45,NeuralProphet,Говядина,полутуши,ЮФО
957,2025-01-06,289.35,NeuralProphet,Говядина,полутуши,ЮФО
958,2025-01-13,244.17,NeuralProphet,Говядина,полутуши,ЮФО
959,2025-01-20,267.27,NeuralProphet,Говядина,полутуши,ЮФО
3720,2024-07-01,162.55,NeuralProphet,Кура,бедро,ВСЕ
3721,2024-07-08,172.57,NeuralProphet,Кура,бедро,ВСЕ
3722,2024-07-15,162.69,NeuralProphet,Кура,бедро,ВСЕ
3723,2024-07-22,182.91,NeuralProphet,Кура,бедро,ВСЕ
3724,2024-07-29,179.54,NeuralProphet,Кура,бедро,ВСЕ
3725,2024-08-05,177.73,NeuralProphet,Кура,бедро,ВСЕ
3726,2024-08-12,179.26,NeuralProphet,Кура,бедро,ВСЕ
3727,2024-08-19,159.92,NeuralProphet,Кура,бедро,ВСЕ
3728,2024-08-26,175.86,NeuralProphet,Кура,бедро,ВСЕ
3729,2024-09-02,169.75,NeuralProphet,Кура,бедро,ВСЕ
3730,2024-09-09,168.21,NeuralProphet,Кура,бедро,ВСЕ
3731,2024-09-16,189.01,NeuralProphet,Кура,бедро,ВСЕ
3732,2024-09-23,183.21,NeuralProphet,Кура,бедро,ВСЕ
3733,2024-09-30,173.56,NeuralProphet,Кура,бедро,ВСЕ
3734,2024-10-07,211.16,NeuralProphet,Кура,бедро,ВСЕ
3735,2024-10-14,196.13,NeuralProphet,Кура,бедро,ВСЕ
3736,2024-10-21,188.4,NeuralProphet,Кура,бедро,ВСЕ
3737,2024-10-28,194.86,NeuralProphet,Кура,бедро,ВСЕ
3738,2024-11-04,185.66,NeuralProphet,Кура,бедро,ВСЕ
3739,2024-11-11,166.37,NeuralProphet,Кура,бедро,ВСЕ
3740,2024-11-18,193.77,NeuralProphet,Кура,бедро,ВСЕ
3741,2024-11-25,195.83,NeuralProphet,Кура,бедро,ВСЕ
3742,2024-12-02,195.66,NeuralProphet,Кура,бедро,ВСЕ
3743,2024-12-09,201.48,NeuralProphet,Кура,бедро,ВСЕ
3744,2024-12-16,190.94,NeuralProphet,Кура,бедро,ВСЕ
3745,2024-12-23,193.68,NeuralProphet,Кура,бедро,ВСЕ
3746,2024-12-30,163.7,NeuralProphet,Кура,бедро,ВСЕ
3747,2025-01-06,204.97,NeuralProphet,Кура,бедро,ВСЕ
3748,2025-01-13,179.57,NeuralProphet,Кура,бедро,ВСЕ
3749,2025-01-20,188.99,NeuralProphet,Кура,бедро,ВСЕ
960,2024-07-01,164.18,NeuralProphet,Кура,бедро,Москва
961,2024-07-08,173.53,NeuralProphet,Кура,бедро,Москва
962,2024-07-15,164.05,NeuralProphet,Кура,бедро,Москва
963,2024-07-22,182.92,NeuralProphet,Кура,бедро,Москва
964,2024-07-29,180.43,NeuralProphet,Кура,бедро,Москва
965,2024-08-05,178.98,NeuralProphet,Кура,бедро,Москва
966,2024-08-12,180.38,NeuralProphet,Кура,бедро,Москва
967,2024-08-19,162.91,NeuralProphet,Кура,бедро,Москва
968,2024-08-26,179.01,NeuralProphet,Кура,бедро,Москва
969,2024-09-02,173.88,NeuralProphet,Кура,бедро,Москва
970,2024-09-09,171.76,NeuralProphet,Кура,бедро,Москва
971,2024-09-16,191.94,NeuralProphet,Кура,бедро,Москва
972,2024-09-23,184.89,NeuralProphet,Кура,бедро,Москва
973,2024-09-30,176.55,NeuralProphet,Кура,бедро,Москва
974,2024-10-07,210.94,NeuralProphet,Кура,бедро,Москва
975,2024-10-14,196.8,NeuralProphet,Кура,бедро,Москва
976,2024-10-21,189.92,NeuralProphet,Кура,бедро,Москва
977,2024-10-28,195.05,NeuralProphet,Кура,бедро,Москва
978,2024-11-04,186.29,NeuralProphet,Кура,бедро,Москва
979,2024-11-11,168.36,NeuralProphet,Кура,бедро,Москва
980,2024-11-18,193.43,NeuralProphet,Кура,бедро,Москва
981,2024-11-25,194.39,NeuralProphet,Кура,бедро,Москва
982,2024-12-02,193.34,NeuralProphet,Кура,бедро,Москва
983,2024-12-09,198.65,NeuralProphet,Кура,бедро,Москва
984,2024-12-16,187.9,NeuralProphet,Кура,бедро,Москва
985,2024-12-23,190.6,NeuralProphet,Кура,бедро,Москва
986,2024-12-30,162.59,NeuralProphet,Кура,бедро,Москва
987,2025-01-06,199.81,NeuralProphet,Кура,бедро,Москва
988,2025-01-13,174.82,NeuralProphet,Кура,бедро,Москва
989,2025-01-20,183.22,NeuralProphet,Кура,бедро,Москва
990,2024-07-01,186.13,NeuralProphet,Кура,бедро,ПФО
991,2024-07-08,193.86,NeuralProphet,Кура,бедро,ПФО
992,2024-07-15,182.52,NeuralProphet,Кура,бедро,ПФО
993,2024-07-22,198.73,NeuralProphet,Кура,бедро,ПФО
994,2024-07-29,200.68,NeuralProphet,Кура,бедро,ПФО
995,2024-08-05,197.05,NeuralProphet,Кура,бедро,ПФО
996,2024-08-12,185.85,NeuralProphet,Кура,бедро,ПФО
997,2024-08-19,167.17,NeuralProphet,Кура,бедро,ПФО
998,2024-08-26,198.37,NeuralProphet,Кура,бедро,ПФО
999,2024-09-02,193.66,NeuralProphet,Кура,бедро,ПФО
1000,2024-09-09,187.45,NeuralProphet,Кура,бедро,ПФО
1001,2024-09-16,219.06,NeuralProphet,Кура,бедро,ПФО
1002,2024-09-23,187.08,NeuralProphet,Кура,бедро,ПФО
1003,2024-09-30,197.76,NeuralProphet,Кура,бедро,ПФО
1004,2024-10-07,225.85,NeuralProphet,Кура,бедро,ПФО
1005,2024-10-14,212.76,NeuralProphet,Кура,бедро,ПФО
1006,2024-10-21,204.78,NeuralProphet,Кура,бедро,ПФО
1007,2024-10-28,214.41,NeuralProphet,Кура,бедро,ПФО
1008,2024-11-04,205.92,NeuralProphet,Кура,бедро,ПФО
1009,2024-11-11,187.68,NeuralProphet,Кура,бедро,ПФО
1010,2024-11-18,227.32,NeuralProphet,Кура,бедро,ПФО
1011,2024-11-25,218.15,NeuralProphet,Кура,бедро,ПФО
1012,2024-12-02,208.8,NeuralProphet,Кура,бедро,ПФО
1013,2024-12-09,228.9,NeuralProphet,Кура,бедро,ПФО
1014,2024-12-16,208.13,NeuralProphet,Кура,бедро,ПФО
1015,2024-12-23,220.09,NeuralProphet,Кура,бедро,ПФО
1016,2024-12-30,200.79,NeuralProphet,Кура,бедро,ПФО
1017,2025-01-06,229.55,NeuralProphet,Кура,бедро,ПФО
1018,2025-01-13,205.14,NeuralProphet,Кура,бедро,ПФО
1019,2025-01-20,223.47,NeuralProphet,Кура,бедро,ПФО
1020,2024-07-01,145.36,Exponential smoothing,Кура,бедро,СЗФО
1021,2024-07-08,144.84,Exponential smoothing,Кура,бедро,СЗФО
1022,2024-07-15,144.76,Exponential smoothing,Кура,бедро,СЗФО
1023,2024-07-22,146.82,Exponential smoothing,Кура,бедро,СЗФО
1024,2024-07-29,150.5,Exponential smoothing,Кура,бедро,СЗФО
1025,2024-08-05,155.57,Exponential smoothing,Кура,бедро,СЗФО
1026,2024-08-12,161.13,Exponential smoothing,Кура,бедро,СЗФО
1027,2024-08-19,165.73,Exponential smoothing,Кура,бедро,СЗФО
1028,2024-08-26,169.25,Exponential smoothing,Кура,бедро,СЗФО
1029,2024-09-02,172.48,Exponential smoothing,Кура,бедро,СЗФО
1030,2024-09-09,175.12,Exponential smoothing,Кура,бедро,СЗФО
1031,2024-09-16,177.94,Exponential smoothing,Кура,бедро,СЗФО
1032,2024-09-23,181.0,Exponential smoothing,Кура,бедро,СЗФО
1033,2024-09-30,183.26,Exponential smoothing,Кура,бедро,СЗФО
1034,2024-10-07,184.92,Exponential smoothing,Кура,бедро,СЗФО
1035,2024-10-14,186.12,Exponential smoothing,Кура,бедро,СЗФО
1036,2024-10-21,186.96,Exponential smoothing,Кура,бедро,СЗФО
1037,2024-10-28,187.28,Exponential smoothing,Кура,бедро,СЗФО
1038,2024-11-04,187.19,Exponential smoothing,Кура,бедро,СЗФО
1039,2024-11-11,187.02,Exponential smoothing,Кура,бедро,СЗФО
1040,2024-11-18,186.78,Exponential smoothing,Кура,бедро,СЗФО
1041,2024-11-25,185.63,Exponential smoothing,Кура,бедро,СЗФО
1042,2024-12-02,183.79,Exponential smoothing,Кура,бедро,СЗФО
1043,2024-12-09,181.59,Exponential smoothing,Кура,бедро,СЗФО
1044,2024-12-16,178.42,Exponential smoothing,Кура,бедро,СЗФО
1045,2024-12-23,175.24,Exponential smoothing,Кура,бедро,СЗФО
1046,2024-12-30,172.05,Exponential smoothing,Кура,бедро,СЗФО
1047,2025-01-06,168.85,Exponential smoothing,Кура,бедро,СЗФО
1048,2025-01-13,165.64,Exponential smoothing,Кура,бедро,СЗФО
1049,2025-01-20,163.79,Exponential smoothing,Кура,бедро,СЗФО
1050,2024-07-01,190.16,NeuralProphet,Кура,бедро,СФО
1051,2024-07-08,199.18,NeuralProphet,Кура,бедро,СФО
1052,2024-07-15,187.4,NeuralProphet,Кура,бедро,СФО
1053,2024-07-22,208.22,NeuralProphet,Кура,бедро,СФО
1054,2024-07-29,204.41,NeuralProphet,Кура,бедро,СФО
1055,2024-08-05,203.41,NeuralProphet,Кура,бедро,СФО
1056,2024-08-12,203.65,NeuralProphet,Кура,бедро,СФО
1057,2024-08-19,183.08,NeuralProphet,Кура,бедро,СФО
1058,2024-08-26,201.25,NeuralProphet,Кура,бедро,СФО
1059,2024-09-02,198.25,NeuralProphet,Кура,бедро,СФО
1060,2024-09-09,196.06,NeuralProphet,Кура,бедро,СФО
1061,2024-09-16,218.97,NeuralProphet,Кура,бедро,СФО
1062,2024-09-23,209.03,NeuralProphet,Кура,бедро,СФО
1063,2024-09-30,202.92,NeuralProphet,Кура,бедро,СФО
1064,2024-10-07,235.74,NeuralProphet,Кура,бедро,СФО
1065,2024-10-14,222.76,NeuralProphet,Кура,бедро,СФО
1066,2024-10-21,216.11,NeuralProphet,Кура,бедро,СФО
1067,2024-10-28,223.18,NeuralProphet,Кура,бедро,СФО
1068,2024-11-04,211.07,NeuralProphet,Кура,бедро,СФО
1069,2024-11-11,195.17,NeuralProphet,Кура,бедро,СФО
1070,2024-11-18,221.74,NeuralProphet,Кура,бедро,СФО
1071,2024-11-25,225.66,NeuralProphet,Кура,бедро,СФО
1072,2024-12-02,223.77,NeuralProphet,Кура,бедро,СФО
1073,2024-12-09,229.63,NeuralProphet,Кура,бедро,СФО
1074,2024-12-16,220.95,NeuralProphet,Кура,бедро,СФО
1075,2024-12-23,225.46,NeuralProphet,Кура,бедро,СФО
1076,2024-12-30,197.47,NeuralProphet,Кура,бедро,СФО
1077,2025-01-06,239.43,NeuralProphet,Кура,бедро,СФО
1078,2025-01-13,215.8,NeuralProphet,Кура,бедро,СФО
1079,2025-01-20,228.37,NeuralProphet,Кура,бедро,СФО
1080,2024-07-01,144.22,NeuralProphet,Кура,бедро,Санкт-Петербург
1081,2024-07-08,171.07,NeuralProphet,Кура,бедро,Санкт-Петербург
1082,2024-07-15,154.92,NeuralProphet,Кура,бедро,Санкт-Петербург
1083,2024-07-22,204.57,NeuralProphet,Кура,бедро,Санкт-Петербург
1084,2024-07-29,195.55,NeuralProphet,Кура,бедро,Санкт-Петербург
1085,2024-08-05,193.34,NeuralProphet,Кура,бедро,Санкт-Петербург
1086,2024-08-12,194.04,NeuralProphet,Кура,бедро,Санкт-Петербург
1087,2024-08-19,138.75,NeuralProphet,Кура,бедро,Санкт-Петербург
1088,2024-08-26,178.35,NeuralProphet,Кура,бедро,Санкт-Петербург
1089,2024-09-02,162.99,NeuralProphet,Кура,бедро,Санкт-Петербург
1090,2024-09-09,162.32,NeuralProphet,Кура,бедро,Санкт-Петербург
1091,2024-09-16,214.47,NeuralProphet,Кура,бедро,Санкт-Петербург
1092,2024-09-23,203.99,NeuralProphet,Кура,бедро,Санкт-Петербург
1093,2024-09-30,185.67,NeuralProphet,Кура,бедро,Санкт-Петербург
1094,2024-10-07,271.69,NeuralProphet,Кура,бедро,Санкт-Петербург
1095,2024-10-14,238.46,NeuralProphet,Кура,бедро,Санкт-Петербург
1096,2024-10-21,219.44,NeuralProphet,Кура,бедро,Санкт-Петербург
1097,2024-10-28,225.33,NeuralProphet,Кура,бедро,Санкт-Петербург
1098,2024-11-04,197.31,NeuralProphet,Кура,бедро,Санкт-Петербург
1099,2024-11-11,158.45,NeuralProphet,Кура,бедро,Санкт-Петербург
1100,2024-11-18,207.1,NeuralProphet,Кура,бедро,Санкт-Петербург
1101,2024-11-25,226.35,NeuralProphet,Кура,бедро,Санкт-Петербург
1102,2024-12-02,222.22,NeuralProphet,Кура,бедро,Санкт-Петербург
1103,2024-12-09,226.29,NeuralProphet,Кура,бедро,Санкт-Петербург
1104,2024-12-16,208.87,NeuralProphet,Кура,бедро,Санкт-Петербург
1105,2024-12-23,217.77,NeuralProphet,Кура,бедро,Санкт-Петербург
1106,2024-12-30,139.87,NeuralProphet,Кура,бедро,Санкт-Петербург
1107,2025-01-06,243.7,NeuralProphet,Кура,бедро,Санкт-Петербург
1108,2025-01-13,177.8,NeuralProphet,Кура,бедро,Санкт-Петербург
1109,2025-01-20,200.63,NeuralProphet,Кура,бедро,Санкт-Петербург
1110,2024-07-01,174.3,NeuralProphet,Кура,бедро,УФО
1111,2024-07-08,182.37,NeuralProphet,Кура,бедро,УФО
1112,2024-07-15,174.33,NeuralProphet,Кура,бедро,УФО
1113,2024-07-22,192.21,NeuralProphet,Кура,бедро,УФО
1114,2024-07-29,191.04,NeuralProphet,Кура,бедро,УФО
1115,2024-08-05,191.14,NeuralProphet,Кура,бедро,УФО
1116,2024-08-12,192.34,NeuralProphet,Кура,бедро,УФО
1117,2024-08-19,174.14,NeuralProphet,Кура,бедро,УФО
1118,2024-08-26,191.26,NeuralProphet,Кура,бедро,УФО
1119,2024-09-02,185.48,NeuralProphet,Кура,бедро,УФО
1120,2024-09-09,183.32,NeuralProphet,Кура,бедро,УФО
1121,2024-09-16,202.28,NeuralProphet,Кура,бедро,УФО
1122,2024-09-23,193.68,NeuralProphet,Кура,бедро,УФО
1123,2024-09-30,187.01,NeuralProphet,Кура,бедро,УФО
1124,2024-10-07,218.42,NeuralProphet,Кура,бедро,УФО
1125,2024-10-14,205.61,NeuralProphet,Кура,бедро,УФО
1126,2024-10-21,198.25,NeuralProphet,Кура,бедро,УФО
1127,2024-10-28,202.32,NeuralProphet,Кура,бедро,УФО
1128,2024-11-04,192.65,NeuralProphet,Кура,бедро,УФО
1129,2024-11-11,177.95,NeuralProphet,Кура,бедро,УФО
1130,2024-11-18,199.39,NeuralProphet,Кура,бедро,УФО
1131,2024-11-25,204.45,NeuralProphet,Кура,бедро,УФО
1132,2024-12-02,203.23,NeuralProphet,Кура,бедро,УФО
1133,2024-12-09,207.31,NeuralProphet,Кура,бедро,УФО
1134,2024-12-16,200.48,NeuralProphet,Кура,бедро,УФО
1135,2024-12-23,204.92,NeuralProphet,Кура,бедро,УФО
1136,2024-12-30,178.13,NeuralProphet,Кура,бедро,УФО
1137,2025-01-06,216.7,NeuralProphet,Кура,бедро,УФО
1138,2025-01-13,192.91,NeuralProphet,Кура,бедро,УФО
1139,2025-01-20,204.09,NeuralProphet,Кура,бедро,УФО
1140,2024-07-01,158.4,NeuralProphet,Кура,бедро,ЦФО
1141,2024-07-08,169.95,NeuralProphet,Кура,бедро,ЦФО
1142,2024-07-15,161.07,NeuralProphet,Кура,бедро,ЦФО
1143,2024-07-22,183.59,NeuralProphet,Кура,бедро,ЦФО
1144,2024-07-29,177.33,NeuralProphet,Кура,бедро,ЦФО
1145,2024-08-05,175.56,NeuralProphet,Кура,бедро,ЦФО
1146,2024-08-12,178.81,NeuralProphet,Кура,бедро,ЦФО
1147,2024-08-19,155.97,NeuralProphet,Кура,бедро,ЦФО
1148,2024-08-26,170.45,NeuralProphet,Кура,бедро,ЦФО
1149,2024-09-02,161.75,NeuralProphet,Кура,бедро,ЦФО
1150,2024-09-09,159.76,NeuralProphet,Кура,бедро,ЦФО
1151,2024-09-16,179.24,NeuralProphet,Кура,бедро,ЦФО
1152,2024-09-23,175.64,NeuralProphet,Кура,бедро,ЦФО
1153,2024-09-30,161.67,NeuralProphet,Кура,бедро,ЦФО
1154,2024-10-07,202.23,NeuralProphet,Кура,бедро,ЦФО
1155,2024-10-14,184.45,NeuralProphet,Кура,бедро,ЦФО
1156,2024-10-21,176.28,NeuralProphet,Кура,бедро,ЦФО
1157,2024-10-28,181.49,NeuralProphet,Кура,бедро,ЦФО
1158,2024-11-04,172.2,NeuralProphet,Кура,бедро,ЦФО
1159,2024-11-11,150.48,NeuralProphet,Кура,бедро,ЦФО
1160,2024-11-18,178.64,NeuralProphet,Кура,бедро,ЦФО
1161,2024-11-25,181.79,NeuralProphet,Кура,бедро,ЦФО
1162,2024-12-02,182.0,NeuralProphet,Кура,бедро,ЦФО
1163,2024-12-09,186.58,NeuralProphet,Кура,бедро,ЦФО
1164,2024-12-16,175.04,NeuralProphet,Кура,бедро,ЦФО
1165,2024-12-23,176.85,NeuralProphet,Кура,бедро,ЦФО
1166,2024-12-30,143.39,NeuralProphet,Кура,бедро,ЦФО
1167,2025-01-06,189.33,NeuralProphet,Кура,бедро,ЦФО
1168,2025-01-13,163.62,NeuralProphet,Кура,бедро,ЦФО
1169,2025-01-20,172.32,NeuralProphet,Кура,бедро,ЦФО
1170,2024-07-01,131.08,NeuralProphet,Кура,бедро,ЮФО
1171,2024-07-08,142.87,NeuralProphet,Кура,бедро,ЮФО
1172,2024-07-15,131.03,NeuralProphet,Кура,бедро,ЮФО
1173,2024-07-22,154.78,NeuralProphet,Кура,бедро,ЮФО
1174,2024-07-29,145.13,NeuralProphet,Кура,бедро,ЮФО
1175,2024-08-05,143.95,NeuralProphet,Кура,бедро,ЮФО
1176,2024-08-12,146.37,NeuralProphet,Кура,бедро,ЮФО
1177,2024-08-19,122.39,NeuralProphet,Кура,бедро,ЮФО
1178,2024-08-26,141.82,NeuralProphet,Кура,бедро,ЮФО
1179,2024-09-02,138.04,NeuralProphet,Кура,бедро,ЮФО
1180,2024-09-09,139.36,NeuralProphet,Кура,бедро,ЮФО
1181,2024-09-16,162.95,NeuralProphet,Кура,бедро,ЮФО
1182,2024-09-23,157.18,NeuralProphet,Кура,бедро,ЮФО
1183,2024-09-30,149.51,NeuralProphet,Кура,бедро,ЮФО
1184,2024-10-07,188.44,NeuralProphet,Кура,бедро,ЮФО
1185,2024-10-14,174.03,NeuralProphet,Кура,бедро,ЮФО
1186,2024-10-21,166.93,NeuralProphet,Кура,бедро,ЮФО
1187,2024-10-28,181.01,NeuralProphet,Кура,бедро,ЮФО
1188,2024-11-04,169.57,NeuralProphet,Кура,бедро,ЮФО
1189,2024-11-11,147.43,NeuralProphet,Кура,бедро,ЮФО
1190,2024-11-18,184.69,NeuralProphet,Кура,бедро,ЮФО
1191,2024-11-25,186.15,NeuralProphet,Кура,бедро,ЮФО
1192,2024-12-02,184.83,NeuralProphet,Кура,бедро,ЮФО
1193,2024-12-09,195.2,NeuralProphet,Кура,бедро,ЮФО
1194,2024-12-16,182.53,NeuralProphet,Кура,бедро,ЮФО
1195,2024-12-23,184.37,NeuralProphet,Кура,бедро,ЮФО
1196,2024-12-30,150.79,NeuralProphet,Кура,бедро,ЮФО
1197,2025-01-06,194.35,NeuralProphet,Кура,бедро,ЮФО
1198,2025-01-13,172.46,NeuralProphet,Кура,бедро,ЮФО
1199,2025-01-20,181.02,NeuralProphet,Кура,бедро,ЮФО
3750,2024-07-01,196.73,NeuralProphet,Кура,голень,ВСЕ
3751,2024-07-08,209.34,NeuralProphet,Кура,голень,ВСЕ
3752,2024-07-15,198.7,NeuralProphet,Кура,голень,ВСЕ
3753,2024-07-22,225.09,NeuralProphet,Кура,голень,ВСЕ
3754,2024-07-29,216.15,NeuralProphet,Кура,голень,ВСЕ
3755,2024-08-05,216.74,NeuralProphet,Кура,голень,ВСЕ
3756,2024-08-12,221.81,NeuralProphet,Кура,голень,ВСЕ
3757,2024-08-19,196.75,NeuralProphet,Кура,голень,ВСЕ
3758,2024-08-26,210.5,NeuralProphet,Кура,голень,ВСЕ
3759,2024-09-02,205.67,NeuralProphet,Кура,голень,ВСЕ
3760,2024-09-09,204.74,NeuralProphet,Кура,голень,ВСЕ
3761,2024-09-16,223.93,NeuralProphet,Кура,голень,ВСЕ
3762,2024-09-23,220.64,NeuralProphet,Кура,голень,ВСЕ
3763,2024-09-30,207.63,NeuralProphet,Кура,голень,ВСЕ
3764,2024-10-07,243.72,NeuralProphet,Кура,голень,ВСЕ
3765,2024-10-14,228.36,NeuralProphet,Кура,голень,ВСЕ
3766,2024-10-21,220.44,NeuralProphet,Кура,голень,ВСЕ
3767,2024-10-28,229.73,NeuralProphet,Кура,голень,ВСЕ
3768,2024-11-04,214.33,NeuralProphet,Кура,голень,ВСЕ
3769,2024-11-11,192.93,NeuralProphet,Кура,голень,ВСЕ
3770,2024-11-18,222.1,NeuralProphet,Кура,голень,ВСЕ
3771,2024-11-25,227.87,NeuralProphet,Кура,голень,ВСЕ
3772,2024-12-02,228.08,NeuralProphet,Кура,голень,ВСЕ
3773,2024-12-09,233.67,NeuralProphet,Кура,голень,ВСЕ
3774,2024-12-16,225.85,NeuralProphet,Кура,голень,ВСЕ
3775,2024-12-23,226.82,NeuralProphet,Кура,голень,ВСЕ
3776,2024-12-30,192.99,NeuralProphet,Кура,голень,ВСЕ
3777,2025-01-06,239.79,NeuralProphet,Кура,голень,ВСЕ
3778,2025-01-13,217.74,NeuralProphet,Кура,голень,ВСЕ
3779,2025-01-20,225.41,NeuralProphet,Кура,голень,ВСЕ
1200,2024-07-01,208.0,Exponential smoothing,Кура,голень,Москва
1201,2024-07-08,207.24,Exponential smoothing,Кура,голень,Москва
1202,2024-07-15,206.92,Exponential smoothing,Кура,голень,Москва
1203,2024-07-22,207.11,Exponential smoothing,Кура,голень,Москва
1204,2024-07-29,207.77,Exponential smoothing,Кура,голень,Москва
1205,2024-08-05,209.75,Exponential smoothing,Кура,голень,Москва
1206,2024-08-12,211.41,Exponential smoothing,Кура,голень,Москва
1207,2024-08-19,212.0,Exponential smoothing,Кура,голень,Москва
1208,2024-08-26,212.11,Exponential smoothing,Кура,голень,Москва
1209,2024-09-02,211.34,Exponential smoothing,Кура,голень,Москва
1210,2024-09-09,211.95,Exponential smoothing,Кура,голень,Москва
1211,2024-09-16,212.45,Exponential smoothing,Кура,голень,Москва
1212,2024-09-23,213.58,Exponential smoothing,Кура,голень,Москва
1213,2024-09-30,215.19,Exponential smoothing,Кура,голень,Москва
1214,2024-10-07,216.43,Exponential smoothing,Кура,голень,Москва
1215,2024-10-14,217.42,Exponential smoothing,Кура,голень,Москва
1216,2024-10-21,217.79,Exponential smoothing,Кура,голень,Москва
1217,2024-10-28,217.79,Exponential smoothing,Кура,голень,Москва
1218,2024-11-04,216.37,Exponential smoothing,Кура,голень,Москва
1219,2024-11-11,215.32,Exponential smoothing,Кура,голень,Москва
1220,2024-11-18,215.1,Exponential smoothing,Кура,голень,Москва
1221,2024-11-25,214.7,Exponential smoothing,Кура,голень,Москва
1222,2024-12-02,213.86,Exponential smoothing,Кура,голень,Москва
1223,2024-12-09,212.38,Exponential smoothing,Кура,голень,Москва
1224,2024-12-16,210.72,Exponential smoothing,Кура,голень,Москва
1225,2024-12-23,209.25,Exponential smoothing,Кура,голень,Москва
1226,2024-12-30,207.48,Exponential smoothing,Кура,голень,Москва
1227,2025-01-06,205.47,Exponential smoothing,Кура,голень,Москва
1228,2025-01-13,203.31,Exponential smoothing,Кура,голень,Москва
1229,2025-01-20,201.93,Exponential smoothing,Кура,голень,Москва
1230,2024-07-01,242.19,Exponential smoothing,Кура,голень,ПФО
1231,2024-07-08,243.52,Exponential smoothing,Кура,голень,ПФО
1232,2024-07-15,245.05,Exponential smoothing,Кура,голень,ПФО
1233,2024-07-22,246.72,Exponential smoothing,Кура,голень,ПФО
1234,2024-07-29,248.74,Exponential smoothing,Кура,голень,ПФО
1235,2024-08-05,251.01,Exponential smoothing,Кура,голень,ПФО
1236,2024-08-12,252.34,Exponential smoothing,Кура,голень,ПФО
1237,2024-08-19,253.17,Exponential smoothing,Кура,голень,ПФО
1238,2024-08-26,253.99,Exponential smoothing,Кура,голень,ПФО
1239,2024-09-02,254.73,Exponential smoothing,Кура,голень,ПФО
